time(s)	cellId	rnti	lcid	packetSize
0.725722	1	1	4	1030
0.725762	1	1	4	1030
0.725802	1	1	4	1030
0.725842	1	1	4	1030
0.725882	1	1	4	1030
0.725922	1	1	4	1030
0.725962	1	1	4	1030
0.726002	1	1	4	1030
0.726042	1	1	4	1030
0.726082	1	1	4	1030
0.726122	1	1	4	1030
0.726162	1	1	4	1030
0.726202	1	1	4	1030
0.726242	1	1	4	1030
0.726282	1	1	4	1030
0.726322	1	1	4	1030
0.726362	1	1	4	1030
0.726402	1	1	4	1030
0.726442	1	1	4	1030
0.726482	1	1	4	1030
0.726522	1	1	4	1030
0.726562	1	1	4	1030
0.726602	1	1	4	1030
0.726642	1	1	4	1030
0.726682	1	1	4	1030
0.726722	1	1	4	1030
0.726762	1	1	4	1030
0.726802	1	1	4	1030
0.726842	1	1	4	1030
0.726882	1	1	4	1030
0.726922	1	1	4	1030
0.726962	1	1	4	1030
0.727002	1	1	4	1030
0.727042	1	1	4	1030
0.727082	1	1	4	1030
0.727122	1	1	4	1030
0.727162	1	1	4	1030
0.727202	1	1	4	1030
0.727242	1	1	4	1030
0.727282	1	1	4	1030
0.727322	1	1	4	1030
0.727362	1	1	4	1030
0.727402	1	1	4	1030
0.727442	1	1	4	1030
0.727482	1	1	4	1030
0.727522	1	1	4	1030
0.727562	1	1	4	1030
0.727602	1	1	4	1030
0.727642	1	1	4	1030
0.727682	1	1	4	1030
0.727722	1	1	4	1030
0.727762	1	1	4	1030
0.727802	1	1	4	1030
0.727842	1	1	4	1030
0.727882	1	1	4	1030
0.727922	1	1	4	1030
0.727962	1	1	4	1030
0.728002	1	1	4	1030
0.728042	1	1	4	1030
0.728082	1	1	4	1030
0.728122	1	1	4	1030
0.728162	1	1	4	1030
0.728202	1	1	4	1030
0.728242	1	1	4	1030
0.728282	1	1	4	1030
0.728322	1	1	4	1030
0.728362	1	1	4	1030
0.728402	1	1	4	1030
0.728442	1	1	4	1030
0.728482	1	1	4	1030
0.728522	1	1	4	1030
0.728562	1	1	4	1030
0.728602	1	1	4	1030
0.728642	1	1	4	1030
0.728682	1	1	4	1030
0.728722	1	1	4	1030
0.728762	1	1	4	1030
0.728802	1	1	4	1030
0.728842	1	1	4	1030
0.728882	1	1	4	1030
0.728922	1	1	4	1030
0.728962	1	1	4	1030
0.729002	1	1	4	1030
0.729042	1	1	4	1030
0.729082	1	1	4	1030
0.729122	1	1	4	1030
0.729162	1	1	4	1030
0.729202	1	1	4	1030
0.729242	1	1	4	1030
0.729282	1	1	4	1030
0.729322	1	1	4	1030
0.729362	1	1	4	1030
0.729402	1	1	4	1030
0.729442	1	1	4	1030
0.729482	1	1	4	1030
0.729522	1	1	4	1030
0.729562	1	1	4	1030
0.729602	1	1	4	1030
0.729642	1	1	4	1030
0.729682	1	1	4	1030
0.729722	1	1	4	1030
0.729762	1	1	4	1030
0.729802	1	1	4	1030
0.729842	1	1	4	1030
0.729882	1	1	4	1030
0.729922	1	1	4	1030
0.729962	1	1	4	1030
0.730002	1	1	4	1030
0.730042	1	1	4	1030
0.730082	1	1	4	1030
0.730122	1	1	4	1030
0.730162	1	1	4	1030
0.730202	1	1	4	1030
0.730242	1	1	4	1030
0.730282	1	1	4	1030
0.730322	1	1	4	1030
0.730362	1	1	4	1030
0.730402	1	1	4	1030
0.730442	1	1	4	1030
0.730482	1	1	4	1030
0.730522	1	1	4	1030
0.730562	1	1	4	1030
0.730602	1	1	4	1030
0.730642	1	1	4	1030
0.730682	1	1	4	1030
0.730722	1	1	4	1030
0.730762	1	1	4	1030
0.730802	1	1	4	1030
0.730842	1	1	4	1030
0.730882	1	1	4	1030
0.730922	1	1	4	1030
0.730962	1	1	4	1030
0.731002	1	1	4	1030
0.731042	1	1	4	1030
0.731082	1	1	4	1030
0.731122	1	1	4	1030
0.731162	1	1	4	1030
0.731202	1	1	4	1030
0.731242	1	1	4	1030
0.731282	1	1	4	1030
0.731322	1	1	4	1030
0.731362	1	1	4	1030
0.731402	1	1	4	1030
0.731442	1	1	4	1030
0.731482	1	1	4	1030
0.731522	1	1	4	1030
0.731562	1	1	4	1030
0.731602	1	1	4	1030
0.731642	1	1	4	1030
0.731682	1	1	4	1030
0.731722	1	1	4	1030
0.731762	1	1	4	1030
0.731802	1	1	4	1030
0.731842	1	1	4	1030
0.731882	1	1	4	1030
0.731922	1	1	4	1030
0.731962	1	1	4	1030
0.732002	1	1	4	1030
0.732042	1	1	4	1030
0.732082	1	1	4	1030
0.732122	1	1	4	1030
0.732162	1	1	4	1030
0.732202	1	1	4	1030
0.732242	1	1	4	1030
0.732282	1	1	4	1030
0.732322	1	1	4	1030
0.732362	1	1	4	1030
0.732402	1	1	4	1030
0.732442	1	1	4	1030
0.732482	1	1	4	1030
0.732522	1	1	4	1030
0.732562	1	1	4	1030
0.732602	1	1	4	1030
0.732642	1	1	4	1030
0.732682	1	1	4	1030
0.732722	1	1	4	1030
0.732762	1	1	4	1030
0.732802	1	1	4	1030
0.732842	1	1	4	1030
0.732882	1	1	4	1030
0.732922	1	1	4	1030
0.732962	1	1	4	1030
0.733002	1	1	4	1030
0.733042	1	1	4	1030
0.733082	1	1	4	1030
0.733122	1	1	4	1030
0.733162	1	1	4	1030
0.733202	1	1	4	1030
0.733242	1	1	4	1030
0.733282	1	1	4	1030
0.733322	1	1	4	1030
0.733362	1	1	4	1030
0.733402	1	1	4	1030
0.733442	1	1	4	1030
0.733482	1	1	4	1030
0.733522	1	1	4	1030
0.733562	1	1	4	1030
0.733602	1	1	4	1030
0.733642	1	1	4	1030
0.733682	1	1	4	1030
0.733722	1	1	4	1030
0.733762	1	1	4	1030
0.733802	1	1	4	1030
0.733842	1	1	4	1030
0.733882	1	1	4	1030
0.733922	1	1	4	1030
0.733962	1	1	4	1030
0.734002	1	1	4	1030
0.734042	1	1	4	1030
0.734082	1	1	4	1030
0.734122	1	1	4	1030
0.734162	1	1	4	1030
0.734202	1	1	4	1030
0.734242	1	1	4	1030
0.734282	1	1	4	1030
0.734322	1	1	4	1030
0.734362	1	1	4	1030
0.734402	1	1	4	1030
0.734442	1	1	4	1030
0.734482	1	1	4	1030
0.734522	1	1	4	1030
0.734562	1	1	4	1030
0.734602	1	1	4	1030
0.734642	1	1	4	1030
0.734682	1	1	4	1030
0.734722	1	1	4	1030
0.734762	1	1	4	1030
0.734802	1	1	4	1030
0.734842	1	1	4	1030
0.734882	1	1	4	1030
0.734922	1	1	4	1030
0.734962	1	1	4	1030
0.735002	1	1	4	1030
0.735042	1	1	4	1030
0.735082	1	1	4	1030
0.735122	1	1	4	1030
0.735162	1	1	4	1030
0.735202	1	1	4	1030
0.735242	1	1	4	1030
0.735282	1	1	4	1030
0.735322	1	1	4	1030
0.735362	1	1	4	1030
0.735402	1	1	4	1030
0.735442	1	1	4	1030
0.735482	1	1	4	1030
0.735522	1	1	4	1030
0.735562	1	1	4	1030
0.735602	1	1	4	1030
0.735642	1	1	4	1030
0.735682	1	1	4	1030
0.735722	1	1	4	1030
0.735762	1	1	4	1030
0.735802	1	1	4	1030
0.735842	1	1	4	1030
0.735882	1	1	4	1030
0.735922	1	1	4	1030
0.735962	1	1	4	1030
0.736002	1	1	4	1030
0.736042	1	1	4	1030
0.736082	1	1	4	1030
0.736122	1	1	4	1030
0.736162	1	1	4	1030
0.736202	1	1	4	1030
0.736242	1	1	4	1030
0.736282	1	1	4	1030
0.736322	1	1	4	1030
0.736362	1	1	4	1030
0.736402	1	1	4	1030
0.736442	1	1	4	1030
0.736482	1	1	4	1030
0.736522	1	1	4	1030
0.736562	1	1	4	1030
0.736602	1	1	4	1030
0.736642	1	1	4	1030
0.736682	1	1	4	1030
0.736722	1	1	4	1030
0.736762	1	1	4	1030
0.736802	1	1	4	1030
0.736842	1	1	4	1030
0.736882	1	1	4	1030
0.736922	1	1	4	1030
0.736962	1	1	4	1030
0.737002	1	1	4	1030
0.737042	1	1	4	1030
0.737082	1	1	4	1030
0.737122	1	1	4	1030
0.737162	1	1	4	1030
0.737202	1	1	4	1030
0.737242	1	1	4	1030
0.737282	1	1	4	1030
0.737322	1	1	4	1030
0.737362	1	1	4	1030
0.737402	1	1	4	1030
0.737442	1	1	4	1030
0.737482	1	1	4	1030
0.737522	1	1	4	1030
0.737562	1	1	4	1030
0.737602	1	1	4	1030
0.737642	1	1	4	1030
0.737682	1	1	4	1030
0.737722	1	1	4	1030
0.737762	1	1	4	1030
0.737802	1	1	4	1030
0.737842	1	1	4	1030
0.737882	1	1	4	1030
0.737922	1	1	4	1030
0.737962	1	1	4	1030
0.738002	1	1	4	1030
0.738042	1	1	4	1030
0.738082	1	1	4	1030
0.738122	1	1	4	1030
0.738162	1	1	4	1030
0.738202	1	1	4	1030
0.738242	1	1	4	1030
0.738282	1	1	4	1030
0.738322	1	1	4	1030
0.738362	1	1	4	1030
0.738402	1	1	4	1030
0.738442	1	1	4	1030
0.738482	1	1	4	1030
0.738522	1	1	4	1030
0.738562	1	1	4	1030
0.738602	1	1	4	1030
0.738642	1	1	4	1030
0.738682	1	1	4	1030
0.738722	1	1	4	1030
0.738762	1	1	4	1030
0.738802	1	1	4	1030
0.738842	1	1	4	1030
0.738882	1	1	4	1030
0.738922	1	1	4	1030
0.738962	1	1	4	1030
0.739002	1	1	4	1030
0.739042	1	1	4	1030
0.739082	1	1	4	1030
0.739122	1	1	4	1030
0.739162	1	1	4	1030
0.739202	1	1	4	1030
0.739242	1	1	4	1030
0.739282	1	1	4	1030
0.739322	1	1	4	1030
0.739362	1	1	4	1030
0.739402	1	1	4	1030
0.739442	1	1	4	1030
0.739482	1	1	4	1030
0.739522	1	1	4	1030
0.739562	1	1	4	1030
0.739602	1	1	4	1030
0.739642	1	1	4	1030
0.739682	1	1	4	1030
0.739722	1	1	4	1030
0.739762	1	1	4	1030
0.739802	1	1	4	1030
0.739842	1	1	4	1030
0.739882	1	1	4	1030
0.739922	1	1	4	1030
0.739962	1	1	4	1030
0.740002	1	1	4	1030
0.740042	1	1	4	1030
0.740082	1	1	4	1030
0.740122	1	1	4	1030
0.740162	1	1	4	1030
0.740202	1	1	4	1030
0.740242	1	1	4	1030
0.740282	1	1	4	1030
0.740322	1	1	4	1030
0.740362	1	1	4	1030
0.740402	1	1	4	1030
0.740442	1	1	4	1030
0.740482	1	1	4	1030
0.740522	1	1	4	1030
0.740562	1	1	4	1030
0.740602	1	1	4	1030
0.740642	1	1	4	1030
0.740682	1	1	4	1030
0.740722	1	1	4	1030
0.740762	1	1	4	1030
0.740802	1	1	4	1030
0.740842	1	1	4	1030
0.740882	1	1	4	1030
0.740922	1	1	4	1030
0.740962	1	1	4	1030
0.741002	1	1	4	1030
0.741042	1	1	4	1030
0.741082	1	1	4	1030
0.741122	1	1	4	1030
0.741162	1	1	4	1030
0.741202	1	1	4	1030
0.741242	1	1	4	1030
0.741282	1	1	4	1030
0.741322	1	1	4	1030
0.741362	1	1	4	1030
0.741402	1	1	4	1030
0.741442	1	1	4	1030
0.741482	1	1	4	1030
0.741522	1	1	4	1030
0.741562	1	1	4	1030
0.741602	1	1	4	1030
0.741642	1	1	4	1030
0.741682	1	1	4	1030
0.741722	1	1	4	1030
0.741762	1	1	4	1030
0.741802	1	1	4	1030
0.741842	1	1	4	1030
0.741882	1	1	4	1030
0.741922	1	1	4	1030
0.741962	1	1	4	1030
0.742002	1	1	4	1030
0.742042	1	1	4	1030
0.742082	1	1	4	1030
0.742122	1	1	4	1030
0.742162	1	1	4	1030
0.742202	1	1	4	1030
0.742242	1	1	4	1030
0.742282	1	1	4	1030
0.742322	1	1	4	1030
0.742362	1	1	4	1030
0.742402	1	1	4	1030
0.742442	1	1	4	1030
0.742482	1	1	4	1030
0.742522	1	1	4	1030
0.742562	1	1	4	1030
0.742602	1	1	4	1030
0.742642	1	1	4	1030
0.742682	1	1	4	1030
0.742722	1	1	4	1030
0.742762	1	1	4	1030
0.742802	1	1	4	1030
0.742842	1	1	4	1030
0.742882	1	1	4	1030
0.742922	1	1	4	1030
0.742962	1	1	4	1030
0.743002	1	1	4	1030
0.743042	1	1	4	1030
0.743082	1	1	4	1030
0.743122	1	1	4	1030
0.743162	1	1	4	1030
0.743202	1	1	4	1030
0.743242	1	1	4	1030
0.743282	1	1	4	1030
0.743322	1	1	4	1030
0.743362	1	1	4	1030
0.743402	1	1	4	1030
0.743442	1	1	4	1030
0.743482	1	1	4	1030
0.743522	1	1	4	1030
0.743562	1	1	4	1030
0.743602	1	1	4	1030
0.743642	1	1	4	1030
0.743682	1	1	4	1030
0.743722	1	1	4	1030
0.743762	1	1	4	1030
0.743802	1	1	4	1030
0.743842	1	1	4	1030
0.743882	1	1	4	1030
0.743922	1	1	4	1030
0.743962	1	1	4	1030
0.744002	1	1	4	1030
0.744042	1	1	4	1030
0.744082	1	1	4	1030
0.744122	1	1	4	1030
0.744162	1	1	4	1030
0.744202	1	1	4	1030
0.744242	1	1	4	1030
0.744282	1	1	4	1030
0.744322	1	1	4	1030
0.744362	1	1	4	1030
0.744402	1	1	4	1030
0.744442	1	1	4	1030
0.744482	1	1	4	1030
0.744522	1	1	4	1030
0.744562	1	1	4	1030
0.744602	1	1	4	1030
0.744642	1	1	4	1030
0.744682	1	1	4	1030
0.744722	1	1	4	1030
0.744762	1	1	4	1030
0.744802	1	1	4	1030
0.744842	1	1	4	1030
0.744882	1	1	4	1030
0.744922	1	1	4	1030
0.744962	1	1	4	1030
0.745002	1	1	4	1030
0.745042	1	1	4	1030
0.745082	1	1	4	1030
0.745122	1	1	4	1030
0.745162	1	1	4	1030
0.745202	1	1	4	1030
0.745242	1	1	4	1030
0.745282	1	1	4	1030
0.745322	1	1	4	1030
0.745362	1	1	4	1030
0.745402	1	1	4	1030
0.745442	1	1	4	1030
0.745482	1	1	4	1030
0.745522	1	1	4	1030
0.745562	1	1	4	1030
0.745602	1	1	4	1030
0.745642	1	1	4	1030
0.745682	1	1	4	1030
0.745722	1	1	4	1030
0.745762	1	1	4	1030
0.745802	1	1	4	1030
0.745842	1	1	4	1030
0.745882	1	1	4	1030
0.745922	1	1	4	1030
0.745962	1	1	4	1030
0.746002	1	1	4	1030
0.746042	1	1	4	1030
0.746082	1	1	4	1030
0.746122	1	1	4	1030
0.746162	1	1	4	1030
0.746202	1	1	4	1030
0.746242	1	1	4	1030
0.746282	1	1	4	1030
0.746322	1	1	4	1030
0.746362	1	1	4	1030
0.746402	1	1	4	1030
0.746442	1	1	4	1030
0.746482	1	1	4	1030
0.746522	1	1	4	1030
0.746562	1	1	4	1030
0.746602	1	1	4	1030
0.746642	1	1	4	1030
0.746682	1	1	4	1030
0.746722	1	1	4	1030
0.746762	1	1	4	1030
0.746802	1	1	4	1030
0.746842	1	1	4	1030
0.746882	1	1	4	1030
0.746922	1	1	4	1030
0.746962	1	1	4	1030
0.747002	1	1	4	1030
0.747042	1	1	4	1030
0.747082	1	1	4	1030
0.747122	1	1	4	1030
0.747162	1	1	4	1030
0.747202	1	1	4	1030
0.747242	1	1	4	1030
0.747282	1	1	4	1030
0.747322	1	1	4	1030
0.747362	1	1	4	1030
0.747402	1	1	4	1030
0.747442	1	1	4	1030
0.747482	1	1	4	1030
0.747522	1	1	4	1030
0.747562	1	1	4	1030
0.747602	1	1	4	1030
0.747642	1	1	4	1030
0.747682	1	1	4	1030
0.747722	1	1	4	1030
0.747762	1	1	4	1030
0.747802	1	1	4	1030
0.747842	1	1	4	1030
0.747882	1	1	4	1030
0.747922	1	1	4	1030
0.747962	1	1	4	1030
0.748002	1	1	4	1030
0.748042	1	1	4	1030
0.748082	1	1	4	1030
0.748122	1	1	4	1030
0.748162	1	1	4	1030
0.748202	1	1	4	1030
0.748242	1	1	4	1030
0.748282	1	1	4	1030
0.748322	1	1	4	1030
0.748362	1	1	4	1030
0.748402	1	1	4	1030
0.748442	1	1	4	1030
0.748482	1	1	4	1030
0.748522	1	1	4	1030
0.748562	1	1	4	1030
0.748602	1	1	4	1030
0.748642	1	1	4	1030
0.748682	1	1	4	1030
0.748722	1	1	4	1030
0.748762	1	1	4	1030
0.748802	1	1	4	1030
0.748842	1	1	4	1030
0.748882	1	1	4	1030
0.748922	1	1	4	1030
0.748962	1	1	4	1030
0.749002	1	1	4	1030
0.749042	1	1	4	1030
0.749082	1	1	4	1030
0.749122	1	1	4	1030
0.749162	1	1	4	1030
0.749202	1	1	4	1030
0.749242	1	1	4	1030
0.749282	1	1	4	1030
0.749322	1	1	4	1030
0.749362	1	1	4	1030
0.749402	1	1	4	1030
0.749442	1	1	4	1030
0.749482	1	1	4	1030
0.749522	1	1	4	1030
0.749562	1	1	4	1030
0.749602	1	1	4	1030
0.749642	1	1	4	1030
0.749682	1	1	4	1030
0.749722	1	1	4	1030
0.749762	1	1	4	1030
0.749802	1	1	4	1030
0.749842	1	1	4	1030
0.749882	1	1	4	1030
0.749922	1	1	4	1030
0.749962	1	1	4	1030
0.750002	1	1	4	1030
0.750042	1	1	4	1030
0.750082	1	1	4	1030
0.750122	1	1	4	1030
0.750162	1	1	4	1030
0.750202	1	1	4	1030
0.750242	1	1	4	1030
0.750282	1	1	4	1030
0.750322	1	1	4	1030
0.750362	1	1	4	1030
0.750402	1	1	4	1030
0.750442	1	1	4	1030
0.750482	1	1	4	1030
0.750522	1	1	4	1030
0.750562	1	1	4	1030
0.750602	1	1	4	1030
0.750642	1	1	4	1030
0.750682	1	1	4	1030
0.750722	1	1	4	1030
0.750762	1	1	4	1030
0.750802	1	1	4	1030
0.750842	1	1	4	1030
0.750882	1	1	4	1030
0.750922	1	1	4	1030
0.750962	1	1	4	1030
0.751002	1	1	4	1030
0.751042	1	1	4	1030
0.751082	1	1	4	1030
0.751122	1	1	4	1030
0.751162	1	1	4	1030
0.751202	1	1	4	1030
0.751242	1	1	4	1030
0.751282	1	1	4	1030
0.751322	1	1	4	1030
0.751362	1	1	4	1030
0.751402	1	1	4	1030
0.751442	1	1	4	1030
0.751482	1	1	4	1030
0.751522	1	1	4	1030
0.751562	1	1	4	1030
0.751602	1	1	4	1030
0.751642	1	1	4	1030
0.751682	1	1	4	1030
0.751722	1	1	4	1030
0.751762	1	1	4	1030
0.751802	1	1	4	1030
0.751842	1	1	4	1030
0.751882	1	1	4	1030
0.751922	1	1	4	1030
0.751962	1	1	4	1030
0.752002	1	1	4	1030
0.752042	1	1	4	1030
0.752082	1	1	4	1030
0.752122	1	1	4	1030
0.752162	1	1	4	1030
0.752202	1	1	4	1030
0.752242	1	1	4	1030
0.752282	1	1	4	1030
0.752322	1	1	4	1030
0.752362	1	1	4	1030
0.752402	1	1	4	1030
0.752442	1	1	4	1030
0.752482	1	1	4	1030
0.752522	1	1	4	1030
0.752562	1	1	4	1030
0.752602	1	1	4	1030
0.752642	1	1	4	1030
0.752682	1	1	4	1030
0.752722	1	1	4	1030
0.752762	1	1	4	1030
0.752802	1	1	4	1030
0.752842	1	1	4	1030
0.752882	1	1	4	1030
0.752922	1	1	4	1030
0.752962	1	1	4	1030
0.753002	1	1	4	1030
0.753042	1	1	4	1030
0.753082	1	1	4	1030
0.753122	1	1	4	1030
0.753162	1	1	4	1030
0.753202	1	1	4	1030
0.753242	1	1	4	1030
0.753282	1	1	4	1030
0.753322	1	1	4	1030
0.753362	1	1	4	1030
0.753402	1	1	4	1030
0.753442	1	1	4	1030
0.753482	1	1	4	1030
0.753522	1	1	4	1030
0.753562	1	1	4	1030
0.753602	1	1	4	1030
0.753642	1	1	4	1030
0.753682	1	1	4	1030
0.753722	1	1	4	1030
0.753762	1	1	4	1030
0.753802	1	1	4	1030
0.753842	1	1	4	1030
0.753882	1	1	4	1030
0.753922	1	1	4	1030
0.753962	1	1	4	1030
0.754002	1	1	4	1030
0.754042	1	1	4	1030
0.754082	1	1	4	1030
0.754122	1	1	4	1030
0.754162	1	1	4	1030
0.754202	1	1	4	1030
0.754242	1	1	4	1030
0.754282	1	1	4	1030
0.754322	1	1	4	1030
0.754362	1	1	4	1030
0.754402	1	1	4	1030
0.754442	1	1	4	1030
0.754482	1	1	4	1030
0.754522	1	1	4	1030
0.754562	1	1	4	1030
0.754602	1	1	4	1030
0.754642	1	1	4	1030
0.754682	1	1	4	1030
0.754722	1	1	4	1030
0.754762	1	1	4	1030
0.754802	1	1	4	1030
0.754842	1	1	4	1030
0.754882	1	1	4	1030
0.754922	1	1	4	1030
0.754962	1	1	4	1030
0.755002	1	1	4	1030
0.755042	1	1	4	1030
0.755082	1	1	4	1030
0.755122	1	1	4	1030
0.755162	1	1	4	1030
0.755202	1	1	4	1030
0.755242	1	1	4	1030
0.755282	1	1	4	1030
0.755322	1	1	4	1030
0.755362	1	1	4	1030
0.755402	1	1	4	1030
0.755442	1	1	4	1030
0.755482	1	1	4	1030
0.755522	1	1	4	1030
0.755562	1	1	4	1030
0.755602	1	1	4	1030
0.755642	1	1	4	1030
0.755682	1	1	4	1030
0.755722	1	1	4	1030
0.755762	1	1	4	1030
0.755802	1	1	4	1030
0.755842	1	1	4	1030
0.755882	1	1	4	1030
0.755922	1	1	4	1030
0.755962	1	1	4	1030
0.756002	1	1	4	1030
0.756042	1	1	4	1030
0.756082	1	1	4	1030
0.756122	1	1	4	1030
0.756162	1	1	4	1030
0.756202	1	1	4	1030
0.756242	1	1	4	1030
0.756282	1	1	4	1030
0.756322	1	1	4	1030
0.756362	1	1	4	1030
0.756402	1	1	4	1030
0.756442	1	1	4	1030
0.756482	1	1	4	1030
0.756522	1	1	4	1030
0.756562	1	1	4	1030
0.756602	1	1	4	1030
0.756642	1	1	4	1030
0.756682	1	1	4	1030
0.756722	1	1	4	1030
0.756762	1	1	4	1030
0.756802	1	1	4	1030
0.756842	1	1	4	1030
0.756882	1	1	4	1030
0.756922	1	1	4	1030
0.756962	1	1	4	1030
0.757002	1	1	4	1030
0.757042	1	1	4	1030
0.757082	1	1	4	1030
0.757122	1	1	4	1030
0.757162	1	1	4	1030
0.757202	1	1	4	1030
0.757242	1	1	4	1030
0.757282	1	1	4	1030
0.757322	1	1	4	1030
0.757362	1	1	4	1030
0.757402	1	1	4	1030
0.757442	1	1	4	1030
0.757482	1	1	4	1030
0.757522	1	1	4	1030
0.757562	1	1	4	1030
0.757602	1	1	4	1030
0.757642	1	1	4	1030
0.757682	1	1	4	1030
0.757722	1	1	4	1030
0.757762	1	1	4	1030
0.757802	1	1	4	1030
0.757842	1	1	4	1030
0.757882	1	1	4	1030
0.757922	1	1	4	1030
0.757962	1	1	4	1030
0.758002	1	1	4	1030
0.758042	1	1	4	1030
0.758082	1	1	4	1030
0.758122	1	1	4	1030
0.758162	1	1	4	1030
0.758202	1	1	4	1030
0.758242	1	1	4	1030
0.758282	1	1	4	1030
0.758322	1	1	4	1030
0.758362	1	1	4	1030
0.758402	1	1	4	1030
0.758442	1	1	4	1030
0.758482	1	1	4	1030
0.758522	1	1	4	1030
0.758562	1	1	4	1030
0.758602	1	1	4	1030
0.758642	1	1	4	1030
0.758682	1	1	4	1030
0.758722	1	1	4	1030
0.758762	1	1	4	1030
0.758802	1	1	4	1030
0.758842	1	1	4	1030
0.758882	1	1	4	1030
0.758922	1	1	4	1030
0.758962	1	1	4	1030
0.759002	1	1	4	1030
0.759042	1	1	4	1030
0.759082	1	1	4	1030
0.759122	1	1	4	1030
0.759162	1	1	4	1030
0.759202	1	1	4	1030
0.759242	1	1	4	1030
0.759282	1	1	4	1030
0.759322	1	1	4	1030
0.759362	1	1	4	1030
0.759402	1	1	4	1030
0.759442	1	1	4	1030
0.759482	1	1	4	1030
0.759522	1	1	4	1030
0.759562	1	1	4	1030
0.759602	1	1	4	1030
0.759642	1	1	4	1030
0.759682	1	1	4	1030
0.759722	1	1	4	1030
0.759762	1	1	4	1030
0.759802	1	1	4	1030
0.759842	1	1	4	1030
0.759882	1	1	4	1030
0.759922	1	1	4	1030
0.759962	1	1	4	1030
0.760002	1	1	4	1030
0.760042	1	1	4	1030
0.760082	1	1	4	1030
0.760122	1	1	4	1030
0.760162	1	1	4	1030
0.760202	1	1	4	1030
0.760242	1	1	4	1030
0.760282	1	1	4	1030
0.760322	1	1	4	1030
0.760362	1	1	4	1030
0.760402	1	1	4	1030
0.760442	1	1	4	1030
0.760482	1	1	4	1030
0.760522	1	1	4	1030
0.760562	1	1	4	1030
0.760602	1	1	4	1030
0.760642	1	1	4	1030
0.760682	1	1	4	1030
0.760722	1	1	4	1030
0.760762	1	1	4	1030
0.760802	1	1	4	1030
0.760842	1	1	4	1030
0.760882	1	1	4	1030
0.760922	1	1	4	1030
0.760962	1	1	4	1030
0.761002	1	1	4	1030
0.761042	1	1	4	1030
0.761082	1	1	4	1030
0.761122	1	1	4	1030
0.761162	1	1	4	1030
0.761202	1	1	4	1030
0.761242	1	1	4	1030
0.761282	1	1	4	1030
0.761322	1	1	4	1030
0.761362	1	1	4	1030
0.761402	1	1	4	1030
0.761442	1	1	4	1030
0.761482	1	1	4	1030
0.761522	1	1	4	1030
0.761562	1	1	4	1030
0.761602	1	1	4	1030
0.761642	1	1	4	1030
0.761682	1	1	4	1030
0.761722	1	1	4	1030
0.761762	1	1	4	1030
0.761802	1	1	4	1030
0.761842	1	1	4	1030
0.761882	1	1	4	1030
0.761922	1	1	4	1030
0.761962	1	1	4	1030
0.762002	1	1	4	1030
0.762042	1	1	4	1030
0.762082	1	1	4	1030
0.762122	1	1	4	1030
0.762162	1	1	4	1030
0.762202	1	1	4	1030
0.762242	1	1	4	1030
0.762282	1	1	4	1030
0.762322	1	1	4	1030
0.762362	1	1	4	1030
0.762402	1	1	4	1030
0.762442	1	1	4	1030
0.762482	1	1	4	1030
0.762522	1	1	4	1030
0.762562	1	1	4	1030
0.762602	1	1	4	1030
0.762642	1	1	4	1030
0.762682	1	1	4	1030
0.762722	1	1	4	1030
0.762762	1	1	4	1030
0.762802	1	1	4	1030
0.762842	1	1	4	1030
0.762882	1	1	4	1030
0.762922	1	1	4	1030
0.762962	1	1	4	1030
0.763002	1	1	4	1030
0.763042	1	1	4	1030
0.763082	1	1	4	1030
0.763122	1	1	4	1030
0.763162	1	1	4	1030
0.763202	1	1	4	1030
0.763242	1	1	4	1030
0.763282	1	1	4	1030
0.763322	1	1	4	1030
0.763362	1	1	4	1030
0.763402	1	1	4	1030
0.763442	1	1	4	1030
0.763482	1	1	4	1030
0.763522	1	1	4	1030
0.763562	1	1	4	1030
0.763602	1	1	4	1030
0.763642	1	1	4	1030
0.763682	1	1	4	1030
0.763722	1	1	4	1030
0.763762	1	1	4	1030
0.763802	1	1	4	1030
0.763842	1	1	4	1030
0.763882	1	1	4	1030
0.763922	1	1	4	1030
0.763962	1	1	4	1030
0.764002	1	1	4	1030
0.764042	1	1	4	1030
0.764082	1	1	4	1030
0.764122	1	1	4	1030
0.764162	1	1	4	1030
0.764202	1	1	4	1030
0.764242	1	1	4	1030
0.764282	1	1	4	1030
0.764322	1	1	4	1030
0.764362	1	1	4	1030
0.764402	1	1	4	1030
0.764442	1	1	4	1030
0.764482	1	1	4	1030
0.764522	1	1	4	1030
0.764562	1	1	4	1030
0.764602	1	1	4	1030
0.764642	1	1	4	1030
0.764682	1	1	4	1030
0.764722	1	1	4	1030
0.764762	1	1	4	1030
0.764802	1	1	4	1030
0.764842	1	1	4	1030
0.764882	1	1	4	1030
0.764922	1	1	4	1030
0.764962	1	1	4	1030
0.765002	1	1	4	1030
0.765042	1	1	4	1030
0.765082	1	1	4	1030
0.765122	1	1	4	1030
0.765162	1	1	4	1030
0.765202	1	1	4	1030
0.765242	1	1	4	1030
0.765282	1	1	4	1030
0.765322	1	1	4	1030
0.765362	1	1	4	1030
0.765402	1	1	4	1030
0.765442	1	1	4	1030
0.765482	1	1	4	1030
0.765522	1	1	4	1030
0.765562	1	1	4	1030
0.765602	1	1	4	1030
